address_city_s,address_postal_code_s,address_state_code_s,address_street_s,bank_statement_c,company_id_c,company_name_c,company_short_id_c,created_date,email_c,entity_name_c,identity_verification_enabled_c,last_modified_date,name,not_orphan_record_c,paystub_c,phone_c,phone_is_required_c,reverse_etl_id_c,short_id_c,snappt_property_id_c,status_c,trigger_rollups_c,unit_c,unit_is_required_c
Milwaukie,97222,OR,5718 SE Harrison St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-03 07:22:32,ibrahimnatascha@gmail.com,,False,2025-11-03 07:22:32,Harrison House 797845,False,2,18444762778,True,d091c7d3-fc1e-4b06-a771-2070cfdf0444,5db94e6312,d091c7d3-fc1e-4b06-a771-2070cfdf0444,ACTIVE,True,1,True
Chicago,60653,IL,4402 S Prairie Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-03 04:34:35,info@eaimgt.com,,False,2025-11-03 04:34:35,4402 S Prairie Ave 745833,False,2,18444762778,True,b97c424b-b653-4890-a693-e0123200eb57,7bead0431b,b97c424b-b653-4890-a693-e0123200eb57,ACTIVE,True,6,True
Clanton,35046,AL,395 Co Rd 731,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-03 03:26:39,dajpartnersllc@gmail.com,,False,2025-11-03 03:26:39,Magnolia 07 378039,False,2,18444762778,True,864a5195-71fb-4c53-bbcf-ad61f10c1f76,f8d4f4f3d0,864a5195-71fb-4c53-bbcf-ad61f10c1f76,ACTIVE,True,1,True
Shreveport,71104,LA,3038 Lufkin St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-03 01:21:12,worldwide_1investments@yahoo.com,,False,2025-11-03 01:21:12,Cozy one bedroom 595095,False,2,18444762778,True,1be8978d-c9b7-49fc-a01e-dd1abeb639c3,843d0b5cc0,1be8978d-c9b7-49fc-a01e-dd1abeb639c3,ACTIVE,True,1,True
Wichita,67219,KS,4801 N Hillside Ct,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-03 00:55:12,316investmentsllc.wichita@gmail.com,,False,2025-11-03 00:55:12,4801 N Hillside Ct 394072,False,2,18444762778,True,e6885ad8-4370-464d-b27f-90dcfaee9b1b,a5634dafd6,e6885ad8-4370-464d-b27f-90dcfaee9b1b,ACTIVE,True,2,True
Dayton,45417,OH,705 Osmond Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-03 00:48:44,realtorkatieroberts@gmail.com,,False,2025-11-03 00:48:44,705 Osmond 707174,False,2,18444762778,True,abbbd599-36f1-4744-9b80-2a0636d275e1,6d4c9ff3c0,abbbd599-36f1-4744-9b80-2a0636d275e1,ACTIVE,True,1,True
Philadelphia,19123,PA,929 N 6th St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-02 22:50:43,hello@cpmfriends.com,,False,2025-11-02 22:50:43,929 N 6th Street 311132,False,2,18444762778,True,bab684c5-9c09-48b2-a014-9e124bf8251d,217adb0c3c,bab684c5-9c09-48b2-a014-9e124bf8251d,ACTIVE,True,3,True
Burton,48519,MI,2417 Eugene St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-02 22:41:54,jeremy.smith.online@gmail.com,,False,2025-11-02 22:41:54,Eugene 679519,False,2,18444762778,True,8792f942-1dc4-4f57-bcd1-7ffb895279b8,a673c9a020,8792f942-1dc4-4f57-bcd1-7ffb895279b8,ACTIVE,True,1,True
Kansas City,64118,MO,5061 NE Tarkio St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-02 22:35:16,trista5111@gmail.com,,False,2025-11-02 22:35:16,5061 Tarkio 584532,False,2,18444762778,True,fa7ac4d1-08bb-40e0-af73-2af0e0c4efff,f5b63244fd,fa7ac4d1-08bb-40e0-af73-2af0e0c4efff,ACTIVE,True,1,True
Middletown,45044,OH,630 Crawford St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-02 18:19:10,hawthornhillhomes@gmail.com,,False,2025-11-02 18:19:10,630 12 Crawford 458002,False,2,18444762778,True,037bda15-262f-41fc-88b2-90d557f5aa0e,06c693c6b0,037bda15-262f-41fc-88b2-90d557f5aa0e,ACTIVE,True,1,True
Norfolk,23503,VA,1540 Chela Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-02 15:48:27,zoebayproperties@gmail.com,,False,2025-11-02 15:48:27,1540 Chela Ave 368697,False,2,18444762778,True,8cfc1133-8d76-4aa8-99d0-e4c3897f463f,94f3ce499d,8cfc1133-8d76-4aa8-99d0-e4c3897f463f,ACTIVE,True,5,True
Ashford,36312,AL,13187 US-84,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-02 15:06:17,c254xf7pqk@privaterelay.appleid.com,,False,2025-11-02 15:06:17,Ashford home 797790,False,2,18444762778,True,0513152e-fcb3-488d-9aa5-c0aa672327ea,b6ac4ae648,0513152e-fcb3-488d-9aa5-c0aa672327ea,ACTIVE,True,1,True
"Grants Pass, OR",97527,OR,475 Sunset Way,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-02 15:05:56,cups0fth3qu33n@gmail.com,,False,2025-11-02 15:05:56,Cst 797789,False,2,18444762778,True,9f198f20-220d-425d-b805-517b1401d32c,ce2d5691d4,9f198f20-220d-425d-b805-517b1401d32c,ACTIVE,True,1,True
High Point,27262,NC,821 Circle Dr,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-02 13:16:04,lharris7777@hotmail.com,,False,2025-11-02 13:16:04,821 Circle Drive 577344,False,2,18444762778,True,b11b399a-b8ff-48e0-a523-156023c24741,332ee188c8,b11b399a-b8ff-48e0-a523-156023c24741,ACTIVE,True,2,True
Eatonville,98328,WA,210 Washington Ave S,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-02 05:26:17,landfallpm@gmail.com,,False,2025-11-02 05:26:17,Wa Ave S 694222,False,2,18444762778,True,1d8c019a-0227-41d9-b346-931936db34db,1c531bc5f0,1d8c019a-0227-41d9-b346-931936db34db,ACTIVE,True,6,True
Soda Springs,83276,ID,351 South 1st East,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-02 03:12:59,rentcaribou@gmail.com,,False,2025-11-02 03:12:59,Mountain View Estates 47705,False,2,18444762778,True,5df4e4b9-9cd9-4218-b4b3-1b3438c43fa9,d79ada007e,5df4e4b9-9cd9-4218-b4b3-1b3438c43fa9,ACTIVE,True,7,True
Phoenix,85006,AZ,917 North 8th St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-02 01:58:04,j44fox@gmail.com,,False,2025-11-02 01:58:04,8th St 797733,False,2,18444762778,True,d807ed07-244e-4ce5-93a0-bdd4066389eb,2f21bb48df,d807ed07-244e-4ce5-93a0-bdd4066389eb,ACTIVE,True,1,True
Piqua,45356,OH,418 McKinley Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-02 01:18:30,info@bhihomebuyers.com,,False,2025-11-02 01:18:30,418 McKinley Ave 796843,False,2,18444762778,True,598ec348-8b3d-4e59-b07f-f22b2f065a50,0db94bad12,598ec348-8b3d-4e59-b07f-f22b2f065a50,ACTIVE,True,1,True
Dillon,80435,CO,135 Dercum Dr,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-02 00:09:20,juddw1957@gmail.com,,False,2025-11-02 00:09:20,Keystone Condominiums 797730,False,2,18444762778,True,0a362ae3-7fe5-4a98-977d-de53807f8e38,e829120ec6,0a362ae3-7fe5-4a98-977d-de53807f8e38,ACTIVE,True,1,True
Wichita,67215,KS,3907 S Bluelake Ct,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-01 20:30:09,ictleasing@gmail.com,,False,2025-11-01 20:30:09,3907 S Bluelake Ct 794079,False,2,18444762778,True,1faaaec2-5876-42e6-b426-d3c7b3207136,40308d1390,1faaaec2-5876-42e6-b426-d3c7b3207136,ACTIVE,True,1,True
St. Louis,63109,MO,5225 Bancroft Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-01 19:35:56,Contact@mersilgroup.com,,False,2025-11-01 19:35:56,5225 Bancroft Ave 289615,False,2,18444762778,True,9571e16e-443c-45bd-859c-e31bf7ecb1b2,05c50b9ffe,9571e16e-443c-45bd-859c-e31bf7ecb1b2,ACTIVE,True,4,True
Lakewood,98499,WA,6412 Patton Ave SW,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-01 19:25:23,cchousingcollection@gmail.com,,False,2025-11-01 19:25:23,2 Bed1 Bath House - 5 min to Lakewood Towne Cntr w fenced back 691615,False,2,18444762778,True,7b6a477e-da45-4f84-b4c9-b9b5c66eadc6,d86d857b6f,7b6a477e-da45-4f84-b4c9-b9b5c66eadc6,ACTIVE,True,1,True
Lehigh Acres,33974,FL,343 Rawlings Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-01 18:02:36,rentals@upwardhouse.com,,False,2025-11-01 18:02:36,Guillermos Personal Lehigh Property 797686,False,2,18444762778,True,b47f9164-0855-402b-93f1-d449070e2b46,cceb8c463d,b47f9164-0855-402b-93f1-d449070e2b46,ACTIVE,True,1,True
Spokane,99202,WA,1709 E 7th Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-01 17:28:43,kyle@amplify-re.com,,False,2025-11-01 17:28:43,Perry 731168,False,2,18444762778,True,000001b0-1b55-4e1b-be89-05910ebef2fa,019e3d7111,000001b0-1b55-4e1b-be89-05910ebef2fa,ACTIVE,True,9,True
Hudson,54016,WI,491 Co Rd A,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-01 17:15:02,dougl@fdsenter.com,,False,2025-11-01 17:15:02,491 County Road A 440234,False,2,18444762778,True,0dd6ebc3-dcff-4919-b7d1-38f22c63f90c,ffa40e5249,0dd6ebc3-dcff-4919-b7d1-38f22c63f90c,ACTIVE,True,2,True
Longmont,80503,CO,45 Denver Way,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-11-01 04:14:41,G5coloradopropertymanagement@gmail.com,,False,2025-11-01 04:14:41,45 Denver Way 712800,False,2,18444762778,True,5285e60c-2633-40d0-8b01-193d7096d40a,564e3dbee2,5285e60c-2633-40d0-8b01-193d7096d40a,ACTIVE,True,12,True
South Point,45680,OH,205 2nd Street E,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-31 22:01:36,payton.bratton@gmail.com,,False,2025-10-31 22:01:36,205207 2nd Street E 791965,False,2,18444762778,True,5f6a03fb-fb06-44b8-9f5e-25f66baa6e6a,be2a511b22,5f6a03fb-fb06-44b8-9f5e-25f66baa6e6a,ACTIVE,True,6,True
Houston,77004,TX,2406 Arbor St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-31 21:16:50,milesbazil2022@gmail.com,,False,2025-10-31 21:16:50,2406 Arbor St. 526400,False,2,18444762778,True,16b4fc07-0c15-4038-9cf7-44b4748e0ead,eec686b9ed,16b4fc07-0c15-4038-9cf7-44b4748e0ead,ACTIVE,True,3,True
Baldwinsville,13027,NY,12 Echodale Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-31 21:02:19,rhc.grp.llc@gmail.com,,False,2025-10-31 21:02:19,12 Echodale 790813,False,2,18444762778,True,5dd36603-9430-43b0-a69f-8af963e1f397,48485c5ba7,5dd36603-9430-43b0-a69f-8af963e1f397,ACTIVE,True,1,True
Portland,97210,OR,2319 NW Raleigh St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-31 20:34:48,164investments@gmail.com,,False,2025-10-31 20:34:48,2319 NW Raleigh St 731915,False,2,18444762778,True,aa9c7220-1607-418b-acbf-23a15cb3f04d,6beaa0b63e,aa9c7220-1607-418b-acbf-23a15cb3f04d,ACTIVE,True,1,True
Wendell,27591,NC,5533 Cayden Cv Dr,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-31 19:58:27,tamishalane@auraliaresidential.com,,False,2025-10-31 19:58:27,5533 Cayden Cove Drive 797319,False,2,18444762778,True,93c1ac1a-525f-4fc9-910e-ef88d32802f5,f884733b98,93c1ac1a-525f-4fc9-910e-ef88d32802f5,ACTIVE,True,1,True
Federal Way,98003,WA,1439 S 303rd St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-31 19:40:25,cchousingcollection+1439@gmail.com,,False,2025-10-31 19:40:25,"Refined 4BR House private office, EV, garage, huge patio 793861",False,2,18444762778,True,9965840d-c584-4171-ae68-ee714fa94577,ce61e636b4,9965840d-c584-4171-ae68-ee714fa94577,ACTIVE,True,1,True
Cleveland,44105,OH,11504 East Blvd,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-31 19:01:14,pm@blackharbor.us,,False,2025-10-31 19:01:14,"11504 East Blvd Cleveland, Ohio 44105 788826",False,2,18444762778,True,78ad5d25-697b-4331-a891-51913242f0f9,5d23cf236a,78ad5d25-697b-4331-a891-51913242f0f9,ACTIVE,True,1,True
Jacksonville,32209,FL,1598 West 23rd Street,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-31 18:13:20,pmcproperties1@gmail.com,,False,2025-10-31 18:13:20,1598 W. 23rd St. 220908,False,2,18444762778,True,9e963474-21a7-40ba-9d4d-50d77f0b14cf,672105fc1e,9e963474-21a7-40ba-9d4d-50d77f0b14cf,ACTIVE,True,1,True
Syracuse,13205,NY,2520 S. Salina Street 2520 S. Salina Street,2,4db117cf-e9b0-4968-aaea-c7fa08bd396d,Yardi Breeze,3p1PsjaQbp,2025-10-31 17:49:52,sarah@ssfundingresources.com,,False,2025-10-31 17:49:52,2520 S. Salina Street,False,2,18444762778,True,f58ab7bc-3cd9-47a5-ad8b-996295443b55,05c71a5dcc,f58ab7bc-3cd9-47a5-ad8b-996295443b55,ACTIVE,True,8,True
Houston,77019,TX,1812 W Webster St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-31 17:15:44,cesar@oraclecityhomes.com,,False,2025-10-31 17:15:44,Test Property 797471,False,2,18444762778,True,9b163648-3a13-4780-bfca-e0af595e9264,80366b2f3c,9b163648-3a13-4780-bfca-e0af595e9264,ACTIVE,True,1,True
Pasco,99301-4973,WA,2200 W Shoshone Street,2,bf187a98-1a1f-4303-9df1-2e0e85e73ad2,Yardi Systems,VgfbaBafMU,2025-10-31 16:35:19,sunset@affinityproperty.com,,False,2025-10-31 16:35:19,Sunset Apartments,False,2,18444762778,True,202f2d67-b520-4546-9869-e6e142cd630c,f5aa9d85e7,202f2d67-b520-4546-9869-e6e142cd630c,ACTIVE,True,120,True
Elizabeth City,27909,NC,1159 US-17,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-31 15:59:36,HLWINVGRP@GMAIL.COM,,False,2025-10-31 15:59:36,Lot 3 McMillan 421367,False,2,18444762778,True,99b950ac-6963-4720-a722-58387e041b7c,02477aff54,99b950ac-6963-4720-a722-58387e041b7c,ACTIVE,True,1,True
Chesapeake,23323,VA,2140 Cedar Rd,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-31 15:45:37,manleyshynara@gmail.com,,False,2025-10-31 15:45:37,2140 Cedar RD 575190,False,2,18444762778,True,363463b4-5175-4a52-858d-1ad7f6b64f83,5d7f05226e,363463b4-5175-4a52-858d-1ad7f6b64f83,ACTIVE,True,3,True
Chillicothe,45601,OH,836 Madison Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-31 13:36:15,runwaypark2276@gmail.com,,False,2025-10-31 13:36:15,Runway Properties - 836 Madison Ave 797408,False,2,18444762778,True,13e4eda3-7551-40c2-ba4d-0f01e39694a7,dbcc50e5ad,13e4eda3-7551-40c2-ba4d-0f01e39694a7,ACTIVE,True,1,True
Erin,37061,TN,4419 W Main St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-31 11:31:35,gregray517@gmail.com,,False,2025-10-31 11:31:35,Leatherwood 797403,False,2,18444762778,True,1f6f8e46-c221-4fbb-9a27-d1ec3c1d3700,2caac4faed,1f6f8e46-c221-4fbb-9a27-d1ec3c1d3700,ACTIVE,True,1,True
Greenville,75401,TX,2612 Texas St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-31 03:19:29,deya@myelitehomemgmt.com,,False,2025-10-31 03:19:29,2612 Texas St 746355,False,2,18444762778,True,01ac73a6-1e73-4eef-bb2f-566bff6f439b,db80c4f7d6,01ac73a6-1e73-4eef-bb2f-566bff6f439b,ACTIVE,True,1,True
Philadelphia,19131,PA,5549 Media St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-31 03:16:33,3smpaoffice@gmail.com,,False,2025-10-31 03:16:33,LRG 1 - 5549 Media 797328,False,2,18444762778,True,d20e5112-e206-4718-a323-1ff199d2325c,3f159a7ac1,d20e5112-e206-4718-a323-1ff199d2325c,ACTIVE,True,1,True
Waddell,85355,AZ,10350 N 156th Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-31 03:10:12,rick@aegisdwellings.com,,False,2025-10-31 03:10:12,Waddell 790833,False,2,18444762778,True,165bafa6-ba7f-4316-acb4-2a0597d0f537,6fb9b281c8,165bafa6-ba7f-4316-acb4-2a0597d0f537,ACTIVE,True,1,True
Fort Worth,76107,TX,4924 Curzon Avenue,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-31 02:56:50,waltersgroupllc_83@outlook.com,,False,2025-10-31 02:56:50,Yellow Curzon 5564,False,2,18444762778,True,50d3174c-9516-408c-becc-f46e9598d613,e2fb66efa3,50d3174c-9516-408c-becc-f46e9598d613,ACTIVE,True,2,True
Pocatello,83202,ID,"486 Pheasant Ridge Dr Apt D Chubbuck, ID 83202",2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-31 02:35:29,wheeler.hailee@gmail.com,,False,2025-10-31 02:35:29,486 Pheasant Ridge Dr Apt D Chubbuck ID 83202 595079,False,2,18444762778,True,0447f3e3-3cca-4b7a-ada4-87745d9ce9d7,dadca86f5c,0447f3e3-3cca-4b7a-ada4-87745d9ce9d7,ACTIVE,True,1,True
Milwaukee,53213,WI,2512 N 61st St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-30 23:17:47,daniswilde@gmail.com,,False,2025-10-30 23:17:47,The Sampler 708557,False,2,18444762778,True,0b8ae1a9-cad0-420a-8436-4135281783b8,afc9a06841,0b8ae1a9-cad0-420a-8436-4135281783b8,ACTIVE,True,2,True
Los Angeles,91342,CA,12600 San Fernando Road,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-30 23:15:00,gautamluise@gmail.com,,False,2025-10-30 23:15:00,Luise S Gautam 250063,False,2,18444762778,True,44fcb5dd-ab43-4369-9048-ea548a5d256a,4670394657,44fcb5dd-ab43-4369-9048-ea548a5d256a,ACTIVE,True,3,True
Roanoke,24013,VA,668 Montrose Ave SE,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-30 22:01:46,isp.roanoke@gmail.com,,False,2025-10-30 22:01:46,668 Montrose 478349,False,2,18444762778,True,bb919ff7-e312-4d98-81af-140ebe718379,f28ab2ba32,bb919ff7-e312-4d98-81af-140ebe718379,ACTIVE,True,2,True
Kasota,56050,MN,130 S Webster St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-30 19:59:20,jamlorentz@gmail.com,,False,2025-10-30 19:59:20,Webster Street 371102,False,2,18444762778,True,bca065e6-948b-45f6-bfa0-f58b81c25bc4,5f921ee77e,bca065e6-948b-45f6-bfa0-f58b81c25bc4,ACTIVE,True,3,True
Round Lake Beach,60073,IL,1627 Grove Dr,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-30 17:58:51,reskcapital@outlook.com,,False,2025-10-30 17:58:51,1627 Grove Dr 466729,False,2,18444762778,True,dbf802cc-3f46-4448-b9e2-fe456c9b826c,f1b5782597,dbf802cc-3f46-4448-b9e2-fe456c9b826c,ACTIVE,True,1,True
Capitol Heights,20743,MD,6106 Flemington Ct,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-30 17:06:53,holdings@REAcquisitionsExpress.com,,False,2025-10-30 17:06:53,Flemington 797099,False,2,18444762778,True,9f4000ac-a08c-4514-a8ef-2d2e8139c36f,9602ec1ebc,9f4000ac-a08c-4514-a8ef-2d2e8139c36f,ACTIVE,True,1,True
Grass Valley,95945,CA,126 W. Berryhill Drive,2,fcef35fc-516f-4d2a-9898-2dd4a9a8676e,Inhabit,syg19UbbTq,2025-10-30 15:15:18,berryhill.mgr@liveamc.com,,False,2025-10-30 15:15:18,Berryhill - BERY,False,2,18444762778,True,7149ca98-a9b7-4c88-9e3a-ba9943d45d33,49d0a16099,7149ca98-a9b7-4c88-9e3a-ba9943d45d33,ACTIVE,True,96,True
Fairfield,94533,CA,2215 Peach Tree Drive,2,fcef35fc-516f-4d2a-9898-2dd4a9a8676e,Inhabit,syg19UbbTq,2025-10-30 15:10:36,peachwood.mgr@liveamc.com,,False,2025-10-30 15:10:36,Peachwood - PCHW,False,2,18444762778,True,8b395112-24e8-4a4e-8b3d-5b29448a9448,c3482aabb3,8b395112-24e8-4a4e-8b3d-5b29448a9448,ACTIVE,True,109,True
North Little Rock,72117,AR,5900 McCain Blvd,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-30 05:38:28,Lashaykennel@gmail.com,,False,2025-10-30 05:38:28,Fairfax Crossing 797141,False,2,18444762778,True,cb707ef2-d273-474b-9ecb-6055a6888b1f,c090299abb,cb707ef2-d273-474b-9ecb-6055a6888b1f,ACTIVE,True,1,True
Chicago,60641,IL,5543 W Addison St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-30 01:17:53,kathryn.wrightsman@gmail.com,,False,2025-10-30 01:17:53,5543 & 5545 W Addison 788215,False,2,18444762778,True,cbc29dfc-ac94-4d18-8041-a6565802357e,5f3fce7374,cbc29dfc-ac94-4d18-8041-a6565802357e,ACTIVE,True,13,True
Trenton,45067,OH,104 Poplin Pl,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-29 23:30:23,themarkwellgroup@yahoo.com,,False,2025-10-29 23:30:23,104 Poplin Pl 625705,False,2,18444762778,True,a045d5f7-4269-439d-96fb-8d4862a3a5e0,1ff26ad8ed,a045d5f7-4269-439d-96fb-8d4862a3a5e0,ACTIVE,True,3,True
Vancouver,98684,WA,16801 SE 1st St ,2,75f52d49-3aa1-4e27-8de3-c09b0503f34e,Entrata,ty7gQ09eZE,2025-10-29 23:09:59,cascade@liveidm.com,,False,2025-10-29 23:09:59,Cascade View-12876,False,2,18444762778,True,cbd29979-02da-4a84-a299-dc7e0c7094b4,e75fb62921,cbd29979-02da-4a84-a299-dc7e0c7094b4,ACTIVE,True,96,True
Spokane Valley,99216,WA,13420 E. Broadway Avenue,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-29 22:59:52,spokanevalleyvillas@gmail.com,,False,2025-10-29 22:59:52,Spokane Valley Villas 127001,False,2,18444762778,True,98dc744e-5c0b-46ce-a19c-ed50f13aacc4,63c8e157e6,98dc744e-5c0b-46ce-a19c-ed50f13aacc4,ACTIVE,True,20,True
Austin,78744-3359,TX,7733 Burleson Rd,2,bf187a98-1a1f-4303-9df1-2e0e85e73ad2,Yardi Systems,VgfbaBafMU,2025-10-29 22:19:39,chbmanager@mox.living,,False,2025-10-29 22:19:39,Citizen House Bergstrom,False,2,18444762778,True,f73af6c0-4567-48dc-9a23-1e430117174e,2b7d05a967,f73af6c0-4567-48dc-9a23-1e430117174e,ACTIVE,True,414,True
Oklahoma City,73149,OK,SE 72nd St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-29 21:49:56,futurehopeinvestments@yahoo.com,,False,2025-10-29 21:49:56,SE 72 274122,False,2,18444762778,True,b7e96e59-085b-419e-9aff-0343787a2f99,5b058b8a09,b7e96e59-085b-419e-9aff-0343787a2f99,ACTIVE,True,1,True
Bolivar,38008,TN,103 Hines Boulevard,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-29 21:45:41,muphomes@gmail.com,,False,2025-10-29 21:45:41,103 Hines 241234,False,2,18444762778,True,18f46263-7468-4514-aca4-a6bb361ee599,3ff81683eb,18f46263-7468-4514-aca4-a6bb361ee599,ACTIVE,True,3,True
Broken Arrow,74011,OK,2905 W Mobile St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-29 21:21:04,kcnaftin@gmail.com,,False,2025-10-29 21:21:04,Cole house 797053,False,2,18444762778,True,a1de84fd-4ce2-4829-bde6-af9305b31652,64e7874a55,a1de84fd-4ce2-4829-bde6-af9305b31652,ACTIVE,True,1,True
